Donor,Name,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Cluster 13,Cluster 14,Cluster 15,Cluster 16,Cluster 17,Cluster 18,Cluster 19,Cluster 20,Cluster 21,Cluster 22,Cluster 23,Cluster 24,Cluster 25,Cluster 26,Cluster 27,Cluster 28,Cluster 29,Cluster 30,Cluster 31,Cluster 32,Cluster 33,Cluster 34,Cluster 35,Cluster 36,Cluster 37,Cluster 38,Cluster 39,Cluster 40,Cluster 41,Cluster 42,Cluster 43,Cluster 44,Cluster 45,Cluster 46,Cluster 47,Cluster 48,Cluster 49,Cluster 50,Cluster 51,Cluster 52,Cluster 53,Cluster 54,Cluster 55,Cluster 56,Cluster 57,Cluster 58,Cluster 59,Cluster 60,Cluster 61,Cluster 62,Cluster 63,Cluster 64,Cluster 65,Cluster 66,Cluster 67,Cluster 68,Cluster 69,Cluster 70,Cluster 71,Cluster 72,Cluster 73,Cluster 74,Cluster 75,Cluster 76,Cluster 77,Cluster 78,Cluster 79,Cluster 80,Cluster 81,Cluster 82,Cluster 83,Cluster 84,Cluster 85,Cluster 86,Cluster 87,Cluster 88,Cluster 89,Cluster 90,Cluster 91,Cluster 92,Cluster 93,Cluster 94,Cluster 95,Cluster 96,Cluster 97,Cluster 98,Cluster 99,Cluster 100,Metacluster 1,Metacluster 2,Metacluster 3,Metacluster 4,Metacluster 5,Metacluster 6,Metacluster 7,Metacluster 8,Metacluster 9,Metacluster 10,Metacluster 11,Metacluster 12,Metacluster 13,Metacluster 14,Metacluster 15,Metacluster 16
CO149,FlowSOM_c07_COVID-19 STUDY CyTOF FIXED 191021 HKM_CO149.fcs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775193798,0.387596899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775193798,0,0.387596899
CO129,FlowSOM_c07_COVID-19 STUDY CyTOF FIXED 201221 HKM_CO129.fcs,0.465869962,1.299449993,0.484567084,0.791511507,0.071672302,0.523519422,0.401988127,0.96601798,2.26858416,9.332980165,1.335286144,0.937972297,0.680886867,0.45184712,0.221249279,0.101276079,1.012760786,0.694909708,0.546890824,1.254265281,0.85071906,1.263613842,1.140524454,0.411336688,0.758791543,0.113740827,1.916455026,0.936414204,0.479892803,0.363035789,2.820149265,1.667160063,1.124943519,1.084433088,2.094077687,1.017435066,3.538430377,0.662189745,0.458079494,0.403546221,2.017731104,1.020551253,1.522257366,0.9613437,0.696467802,0.135554136,0.096601798,0.560913666,0.311618703,0.22592356,2.648758979,0.847602873,0.615446939,0.481450897,0.266433991,0.137112229,0.285131114,0.193203596,0.305386329,0.448730933,0.090369424,0.060765647,0.179180754,0.445614746,0.458079494,0.542216544,0.317851077,0.387965286,0.320967264,1.288543338,0.095043705,0.319409171,0.56247176,0.338106293,1.693647653,0.565587947,2.318443153,0.777488665,0.911484707,2.29507175,1.790249451,1.427213661,0.497031832,0.726071579,0.408220501,0.925507549,0.553123198,2.645642791,0.364593883,1.221545317,2.156401427,1.9226874,0.844486686,0.543774637,1.662485782,1.442794597,1.315030928,1.13429208,0.515728954,0.648166903,7.591031614,3.700472102,5.316215079,9.332980165,11.49249778,7.614403016,12.11885137,1.749739019,0.696467802,0.635702155,21.79305402,0.330315826,5.453327309,7.711004815,1.059503591,0.844486686
CO178,FlowSOM_c07_COVID-19 STUDY CyTOF FIXED 221121 HKM_CO178.fcs,1.668573342,7.667624655,2.288010268,3.105555401,0.823125645,1.741120009,1.183068724,4.464410279,1.230503083,0.262284104,1.863891292,2.140126678,2.335444627,2.329864115,0.778481542,0.066966154,2.65353386,0.57758308,0.703144619,1.428611289,0.658500516,1.071458467,0.496665644,0.323669745,0.792432825,0.11719077,0.957057954,0.516197439,0.259493847,0.385055387,1.294678981,0.585953849,0.454811797,0.357152822,1.64625129,0.697564106,1.445352828,0.189737437,0.368313848,0.371104104,1.928067189,0.318089232,0.415748207,0.65571026,0.747788722,0.106029744,0.03906359,0.108820001,0.142303078,0.18694718,1.07703898,0.968218979,0.368313848,0.371104104,0.097658975,0.108820001,0.228801027,0.164625129,0.033483077,0.92078462,0.07812718,0.027902564,0.058595385,0.189737437,0.306928207,0.744998465,0.549680516,0.61664667,0.184156924,0.131142052,0.114400513,0.351572309,0.159044616,0.181366668,1.088200006,1.121683083,1.757861547,1.339323084,0.345991797,0.27344513,3.239487709,1.598816931,0.281815899,0.605485644,0.435280002,0.909623594,1.210971288,3.194843606,0.505036413,0.097658975,1.900164625,2.368927704,0.69477385,0.320879489,1.118892826,1.219342058,2.603309244,1.330952315,0.136722565,0.055805128,25.65919808,10.68668211,4.37791233,0.262284104,7.028655933,3.217165658,6.911465164,1.651831803,0.747788722,0.351572309,22.4113396,0.164625129,0.558051285,9.573369793,0.440860515,0.69477385
CO096,FlowSOM_c07_COVID-19 STUDY CyTOF FIXED 221221 HKM_CO096.fcs,2.080432829,5.268491268,1.232751176,4.080679555,0.470542622,1.938565109,2.177361084,2.019632378,1.038013499,0.989549372,2.962479953,2.288387995,2.14563911,0.841513491,0.741060571,0.116313907,1.220414853,0.326912571,0.482878945,2.014345382,1.009816189,1.0794283,0.712863261,0.2484888,0.927867755,0.111908077,0.489928273,0.442345311,0.245845303,0.336605396,3.479724371,1.11643727,0.416791499,0.644132316,1.825775867,0.43177132,0.524293745,0.079304936,0.378020196,0.209717498,2.116560633,0.872354299,0.899670444,0.938441746,1.096170453,0.283735439,0.026434979,0.102215251,0.355991047,0.355991047,1.559663747,0.837988827,1.082071797,0.955183899,0.163015702,0.130412562,0.284616605,0.235271311,1.003648027,0.437939482,0.140105387,0.023791481,0.112789243,0.274923779,0.46437446,0.710219763,0.490809439,0.437058316,0.728724248,1.658354334,0.110145745,0.318100911,0.466136792,0.409742171,1.299719789,0.872354299,1.553495585,0.871473133,0.756040393,1.078547134,3.095536013,0.674091958,0.268755617,0.932273584,0.249369966,0.676735456,0.589500026,1.634562854,1.042419329,2.753643621,1.608127875,1.032726504,0.608004512,0.691715278,1.134060589,1.142872249,1.245968666,0.898789278,0.884690623,2.650547204,23.12179476,7.799199901,4.327406024,0.989549372,8.237139383,1.638087517,12.01998484,2.5315898,1.096170453,0.603598682,20.51178119,0.276686111,8.141092293,6.838729006,0.73489241,0.608004512
CO118,FlowSOM_c07_COVID-19 STUDY CyTOF FIXED 241121 HKM_CO118.fcs,1.393097427,3.786400288,0.408299522,2.583329053,1.250577782,0.731857634,0.383904268,1.933644908,1.138873196,1.422628524,1.475270916,1.640901854,1.689692363,0.770376457,0.814031123,0.132247959,0.480201325,0.62272097,0.607313441,1.778285656,0.89235273,1.059267629,0.484053207,0.579066304,0.924451749,0.196445997,0.414719326,0.413435365,0.403163679,0.630424734,2.210980432,0.779364183,0.469929639,1.075959119,2.254635098,0.408299522,0.410867444,0.078321606,0.300446818,2.03892969,2.647527092,0.392891993,0.528991834,1.024600688,1.43161625,0.310718504,0.127112115,0.074469724,0.260644035,0.486621129,1.622926403,0.617585127,0.469929639,0.534127677,0.164346978,0.263211956,0.607313441,0.400595758,0.652252067,0.199013918,0.100148939,0.019259411,0.174618664,0.84227826,0.708746341,0.969390375,1.916953418,1.895126085,1.378973859,0.516152226,0.805043398,0.63941246,0.249088388,1.249293822,1.502234092,1.856607262,0.92701967,1.941348672,0.698474655,0.576498382,2.814441991,0.866673514,0.169482821,2.03764573,0.864105593,0.975810179,1.818088439,2.097991885,1.490678445,0.69077089,0.537979559,0.546967285,0.423707052,0.939859278,1.729495147,1.132453392,1.413640799,1.241590057,0.923167788,0.65738791,16.70432952,4.284577063,6.596990396,1.422628524,9.005700786,1.391813466,9.275332546,1.898977967,1.43161625,0.865389554,33.55888244,0.294027015,2.440809409,6.210518207,0.418571208,0.423707052
CO110,FlowSOM_c07_COVID-19 STUDY CyTOF FIXED 281021 HKM_CO110.fcs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011724704,0,0,0,0,0,0.023449408,0,0.011724704,0.023449408,0,0.011724704,0,0,0,0.035174112,0,0,0.023449408,0.011724704,0,0.011724704,0.011724704,0,0,0.011724704,0,0.011724704,0,0.011724704,0,0.011724704,0,0,0.082072928,0.011724704,0.011724704,0,0,0,0.011724704,0,0,0,0,0,0.023449408,0,0,0,0,0,0.011724704,0.011724704,0,0,0.023449408,0.023449408,0.023449408,0,0.011724704,0,0.011724704,0.011724704,0,0,0.011724704,0.11724704,0.011724704,0,0,0,0,0.023449408,0.011724704,0,0,0,0.011724704,0,0.011724704,0,0,0,0.011724704,0,0.035174112,0,0.046898816,0,0.105522336,0.011724704,0.023449408,0.093797632,0,0.023449408,0.11724704,0.023449408,0,0.175870559,0.035174112,0.011724704
CO152,FlowSOM_c07_COVID-19 STUDY CyTOF FIXED 301121 HKM_CO152.fcs,0.704150913,1.491238769,0.68382323,5.712078709,1.442452332,1.092816197,1.168435175,5.072163272,1.354636744,0.691141196,1.926251169,1.154612351,4.16067,1.794527788,1.868520551,0.113835021,1.385534821,0.424442005,0.603325609,1.680692767,0.582184819,1.08305891,1.277391552,0.649672724,0.692767411,0.147985527,0.846444688,0.249623938,0.334187096,0.556165386,1.648168476,1.05297394,1.194454608,0.799284466,2.30678538,0.495995447,0.561857137,0.100825304,0.898483555,0.490303696,1.830304509,0.791153393,0.957840387,0.9480831,2.001057039,0.410619181,0.035776721,0.130097166,0.546408099,0.53095906,4.045208765,1.130219132,1.055413262,0.906614628,0.192706428,0.09594666,0.15286417,0.175631175,0.684636338,0.287026873,0.075618978,0.048786437,0.132536488,0.384599748,0.292718624,0.283774444,0.37484246,0.360206529,0.483798837,0.60901736,0.347196813,0.89685734,0.237427329,0.307354555,0.829369435,0.422815791,0.492743017,0.453713868,0.586250356,0.728544131,3.276822377,2.961336748,0.168313209,0.664308656,0.346383705,0.500060983,0.440704151,0.926129203,0.526080416,0.765133959,3.123145099,1.355449852,0.513883807,0.590315892,0.83993983,0.639915437,0.500060983,0.495182339,0.808228646,1.017197219,21.52051063,9.257226491,5.019311298,0.691141196,10.55331951,1.888848234,12.4600561,2.947513924,2.001057039,0.73504899,12.87799325,0.256941903,3.11989267,11.96080823,0.405740537,0.513883807
CO092,FlowSOM_c07_Covid 19 Cytof Study 07 12 21_HKM_100222_00_1_CO092.fcs,1.823463157,1.050447567,0.248977414,0.570276839,0.104333393,0.200367538,0.113818246,0.891576264,0.395992649,0.324856245,0.197996325,3.331554923,1.014879365,0.041496236,0.579761693,0.142272808,0.317742605,2.253838402,0.199181931,0.156500089,0.822811074,0.078250044,0.470685873,0.380579762,1.196277195,1.11447033,0.257276661,0.374651728,0.150572055,0.026083348,0.202738752,0.360424447,0.431560851,1.206947655,0.184954651,0.135159168,0.073507618,0.51929575,0.039125022,2.275179323,0.296401684,0.309443358,0.512182109,0.165984943,0.147015235,0.251348628,2.798031893,0.620072322,1.438140969,1.037405892,1.302981801,0.57739048,0.299958504,0.202738752,0.17428419,0.037939415,0.135159168,0.456458593,1.345663643,0.909360365,0.347382773,0.186140257,0.692394333,0.250163021,0.045053056,0.037939415,0.363981267,0.505068469,0.675795839,2.3415733,0.045053056,0.525223783,0.859564882,0.865492916,0.253719841,0.013041674,0.226450886,0.162428123,1.099057443,1.783152528,1.243701464,0.258462268,1.323137115,1.632580473,0.075878831,0.082992471,0.066393977,0.514553323,0.634299603,1.945580651,0.184954651,0.17428419,0.292844863,2.335645266,0.615329895,0.045053056,0.022526528,0.343825953,1.144110499,1.057561207,9.785997984,3.919615863,3.203509396,0.324856245,5.877052582,1.844804078,3.552077776,4.769695892,0.147015235,3.261604126,12.60299959,1.225917363,7.127867686,2.431679412,2.182701998,0.292844863
CO219,FlowSOM_c07_Covid 19 Cytof Study 09 12 21_HKM_100222_00_1_CO219.fcs,0.592217526,0.577718791,0.392581109,2.046552089,0.399272833,1.037217135,0.95022473,2.916476138,0.876615772,0.41265628,0.381428237,1.490023756,3.214257832,0.521954429,2.149158516,0.211904576,0.359122492,0.924573124,0.535337876,1.190011487,0.253170204,0.231979746,0.688132228,0.379197662,0.431616163,0.269899513,1.523482373,0.139410905,0.046842064,0.240902044,0.364698928,0.468420642,0.894460368,0.585525802,0.38811996,0.252054917,2.445824922,0.481804089,0.350200194,0.467305354,0.498533397,0.488495812,0.908959102,0.707092112,0.576603504,0.03234333,0.099260565,0.480688801,1.072906327,0.469535929,1.249121711,0.643520739,0.376967088,0.374736513,0.09702999,0.047957351,0.08476183,0.075839532,0.298896981,0.172869523,0.080300681,0.060225511,0.256516066,0.343508471,0.138295618,0.14944849,0.282167672,0.180676533,0.190714118,0.182907108,0.352430769,0.956916454,0.318972151,0.23867147,0.414886854,0.095914703,0.177330672,0.177330672,0.339047322,0.221942161,1.482216745,0.991490358,0.142756767,0.663595909,0.231979746,0.363583641,0.179561246,0.235325608,0.278821811,0.205212853,0.791853942,0.207443427,0.437192599,0.514147419,0.547606036,0.264323076,0.092568841,0.314511002,0.268784225,0.179561246,12.01833532,6.399518196,3.357014599,0.41265628,5.737037574,5.07121109,4.464494831,2.364408954,0.576603504,0.276591236,6.843402518,0.397042258,0.789623367,4.782351695,0.461728918,0.437192599
CO104,FlowSOM_c07_Covid 19_Study_03 jan 2022_HKM_My Ha_U ant_240122_00_1_0_CO104.fcs,0.794409823,0.564570864,0.215956068,2.186555192,0.59002283,0.705713581,0.537576356,2.988677732,3.161442587,1.366693404,2.123310915,0.729623002,1.23094959,0.482044795,0.924754736,0.146541618,1.030418955,0.895446412,1.345097797,1.630468316,0.573054853,0.685660517,0.796723638,0.375609305,0.683346702,0.39643364,1.755414327,1.06049855,0.319306473,0.586166471,1.134540631,0.710341211,1.583420744,1.340470167,2.047726291,0.566113408,0.593107916,0.495927686,0.2259826,1.611957796,1.163848954,0.540661443,1.298050225,1.101375949,0.850712655,0.188190288,0.074042081,0.306966126,0.228296415,0.228296415,2.492750046,0.322391559,0.44270994,0.501326587,0.178935028,0.269945085,0.366354045,0.398747455,1.192386006,0.23061023,0.269173814,0.047047572,0.339359536,0.472018264,0.546060344,1.04198803,0.984142654,1.02347751,1.049700747,1.23094959,0.988770284,1.679829703,1.039674215,0.9039304,0.809835256,0.859196643,0.714197569,0.742734621,0.757388783,0.679490344,3.758406861,3.583328192,0.555315604,0.927839822,0.499784044,0.497470229,0.963318319,0.846085025,1.208582711,1.523261554,4.26050472,1.544085889,0.817547973,1.028876411,1.021163695,0.82063306,1.113716295,1.67828716,1.463873635,1.264885543,10.41525267,6.304374653,8.65443944,1.366693404,10.87493059,4.211914605,7.308570371,2.105571667,0.850712655,0.711112482,22.73940273,0.655580922,4.69858703,15.81492565,1.594989819,0.817547973
CO253,FlowSOM_c07_Covid 19_Study_05 jan 2022_HKM_My Ha_U ant_240122_0_1_0_CO253.fcs,1.022321429,5.3125,9.170758929,3.758928571,0.162946429,0.924107143,1.1796875,0.654017857,0.412946429,0.1953125,2.410714286,1.121651786,2.149553571,1.587053571,0.3359375,0.024553571,2.4140625,0.474330357,0.477678571,1.603794643,0.2734375,1.075892857,1.055803571,0.152901786,0.6015625,0.154017857,0.876116071,1.917410714,1.544642857,0.467633929,1.110491071,0.350446429,0.457589286,0.074776786,0.493303571,1.556919643,2.803571429,0.169642857,0.697544643,0.295758929,0.912946429,0.198660714,0.639508929,0.443080357,0.899553571,0.472098214,0.169642857,0.510044643,0.109375,0.099330357,0.712053571,0.972098214,0.600446429,2.138392857,0.370535714,0.046875,0.078125,0.064732143,0.120535714,0.517857143,0.043526786,0.018973214,0.026785714,0.188616071,0.146205357,0.21875,0.146205357,0.0859375,0.297991071,2.590401786,0.021205357,0.040178571,0.196428571,0.027901786,0.243303571,0.277901786,1.946428571,0.363839286,1.089285714,6.311383929,1.858258929,0.186383929,0.345982143,0.160714286,0.037946429,0.258928571,0.486607143,2.1328125,0.810267857,3.84375,1.505580357,2.655133929,1.102678571,0.263392857,0.424107143,0.747767857,1.989955357,0.40625,0.2265625,0.639508929,27.30580357,5.670758929,4.802455357,0.1953125,6.705357143,6.276785714,6.995535714,1.544642857,0.899553571,1.059151786,13.12053571,0.089285714,13.38504464,6.266741071,0.542410714,1.102678571
CO186,FlowSOM_c07_Covid 19_Study_Cytof Fixed_211021_HKM_My Ha_Uant_00_1_0_CO186.fcs,0.110987791,0.110987791,0.055493896,0.110987791,0.221975583,0.221975583,0.055493896,0.499445061,0.554938957,0.110987791,0,0.055493896,0,0.110987791,0.166481687,0.166481687,0,0.38845727,0.832408435,0.221975583,0,0.055493896,0.110987791,0,0.055493896,0,0.055493896,0.055493896,0.110987791,1.553829079,0.110987791,0,0.332963374,0.499445061,0.221975583,0.055493896,0.166481687,0,0.277469478,1.165371809,0.221975583,0.110987791,0,0,0.110987791,0,0.166481687,0,0.499445061,0.721420644,0.499445061,0.055493896,0.055493896,0.055493896,0.055493896,1.553829079,1.109877913,1.054384018,0,0.110987791,1.109877913,0.110987791,0.166481687,0.610432852,1.220865705,1.553829079,2.330743618,2.552719201,0.887902331,0.110987791,1.886792453,2.05327414,0.554938957,0.665926748,0.887902331,3.773584906,0.38845727,1.720310766,0.277469478,0,0.721420644,2.386237514,0,0.554938957,0.610432852,0.166481687,1.442841287,0.832408435,1.220865705,0,0.887902331,0.055493896,0.499445061,0.443951165,0.776914539,1.720310766,2.941176471,3.385127636,0.443951165,0,0.943396226,1.331853496,4.439511654,0.110987791,1.331853496,0.277469478,1.109877913,1.609322974,0.110987791,1.775804661,33.57380688,1.387347392,0.110987791,7.991120977,0.554938957,0.499445061
CO073,FlowSOM_c07_Cytof_Covid samples_10 nov 2021_HKM_260122_03_1_0-002_CO073.fcs,0.67659196,1.860627889,0.489945902,1.37214016,0.683882821,0.470989662,0.255180157,2.066230187,2.86385045,2.10560084,1.749806792,1.488793946,1.863544234,1.226322927,0.635763134,0.12540282,0.421411802,0.75824961,0.911357704,1.271526269,0.914274049,1.245279167,1.048425903,0.912815877,0.90844136,0.154566267,0.494320419,0.164773473,0.399539218,1.205908514,1.89854037,1.411510812,1.356100264,1.076131177,1.937911022,0.742209714,0.519109348,0.186646058,1.474212222,0.538065589,1.430467053,0.713046268,1.121334519,1.25986089,0.831158226,0.199769609,0.055410548,0.209976815,0.987182665,0.450575249,2.497849196,1.205908514,1.420259846,0.63284679,0.220184021,0.211434987,0.198311436,0.201227781,1.124250864,0.274136397,0.247889296,0.08749034,0.271220053,0.909899532,0.97114277,1.041135041,0.898234153,1.494626635,0.771373161,0.675133787,0.621181411,1.305064232,0.371833943,1.254028201,1.659400108,0.842823605,0.657635719,0.718878957,0.596392482,0.538065589,2.035608568,2.709284183,0.172064335,0.9273976,0.836990916,0.694090028,0.631388618,0.775747678,0.672217443,0.63284679,1.395470917,0.931772117,0.65180303,0.823867365,0.807827469,0.73346068,0.508902142,0.682424649,1.326936817,1.010513422,12.96169381,4.097464238,7.190247743,2.10560084,11.76307616,1.574826113,11.21042885,4.310357398,0.831158226,0.686799166,21.63636099,0.606599688,2.856559588,8.998381429,0.543898278,0.65180303
CO217,FlowSOM_c07_Cytof_Covid samples_15 nov 2021_HKM_260122_00_1_0_CO217.fcs,0.973782772,1.722846442,0.049937578,0.524344569,0.661672909,0.524344569,0.112359551,0.174781523,0.38701623,1.398252185,0.923845194,1.161048689,0.799001248,1.111111111,0.38701623,0.224719101,0.024968789,0.349563046,0.586766542,0.574282147,0.923845194,0.873907615,0.274656679,0.212234707,0.424469413,0.087390762,0.037453184,0.074906367,0.424469413,1.285892634,0.848938826,0.411985019,0.149812734,0.436953808,0.586766542,0.237203496,0.212234707,0.012484395,0.237203496,1.647940075,0.574282147,0.274656679,0.149812734,0.199750312,0.224719101,0.349563046,0.162297129,0.112359551,0.337078652,1.036204744,0.312109863,0.074906367,0.099875156,0.199750312,0.199750312,0.474406991,0.574282147,0.262172285,0.049937578,0.149812734,0.624219725,0.162297129,0.374531835,1.323345818,1.860174782,3.033707865,2.584269663,2.546816479,0.811485643,0.124843945,0.649188514,0.624219725,0.823970037,1.872659176,4.257178527,2.471910112,0.873907615,2.197253433,0.586766542,0.087390762,1.285892634,1.560549313,0.486891386,2.147315855,2.084893883,1.510611735,2.147315855,1.323345818,1.63545568,0.074906367,0.337078652,0.349563046,0.411985019,0.973782772,2.284644195,1.997503121,1.610486891,3.096129838,0.399500624,0.049937578,9.238451935,1.410736579,4.906367041,1.398252185,3.632958801,0.449438202,2.79650437,1.810237203,0.224719101,1.186017478,46.46691635,1.161048689,0.337078652,4.806491885,1.310861423,0.411985019
CO140,FlowSOM_c08_COVID-19 STUDY CyTOF FIXED 011121 HKM_CO140.fcs,0.27139975,1.758093957,0.943894707,0.891055817,0.172927274,1.731674512,1.638005572,1.354596983,1.486694207,1.217696224,2.625132097,0.612450764,0.903064656,0.811797483,0.17773081,0.076856566,1.496301278,0.912671726,1.268133346,2.447401287,0.655682582,1.712460371,0.610048996,0.268997983,0.413104045,0.098472476,0.56441541,0.903064656,1.657219714,1.508310116,2.019886637,0.924680565,0.499567682,0.408300509,2.481026035,0.703717936,1.085599001,0.086463637,1.085599001,0.871841675,2.346527044,0.360265155,0.586031319,1.229705063,1.830146988,0.353059852,0.036026516,0.127293688,0.610048996,0.970314151,2.106350274,1.491497742,0.782976271,1.16966087,0.437121722,0.163320204,0.261792679,0.129695456,0.168123739,1.352195216,0.117686617,0.038428283,0.08406187,0.312229801,0.523585359,1.088000769,0.588433087,0.540397733,0.3866846,0.516380056,0.074454799,0.196944951,0.086463637,0.432318186,1.49389951,1.136036123,2.264866942,1.445864156,0.677298492,0.703717936,1.926217696,1.061581324,0.247382073,0.943894707,0.350658084,0.886252282,1.032760111,2.745220482,0.622057835,0.624459602,1.090402536,2.903737151,0.924680565,0.569218945,1.450667691,1.611586127,2.216831588,1.241713901,0.353059852,0.427514651,9.823229897,7.210106638,9.239600346,1.217696224,9.011432414,2.766836392,11.20184456,4.186281103,1.830146988,0.989528293,25.3050245,0.24017677,2.272072245,7.253338457,0.33384571,0.924680565
